wo_num,part_num,description,customer,qty_tbr,yield,mrb,scrap,due,process,timestamp
9548,F_01140378-013.01,"RETAINER, WASHER",COSMOS AERONAUTICS INC.,0,72,0,0,9,"COUPLER, SHAFT",2024-09-17 5:04
9550,F_161A1216-1.AD,"WASHER-SPLINED, DRIVE LINK",SKYLINE AEROSPACE SP. Z O.O.,0,36,0,0,86,"WHEEL, TORSION",2024-09-17 5:04
9553,F_002-MDWG-000457.A,"CAP, END STOP",STARLINE AEROSPACE LLC,0,40,0,0,54,"CONNECTOR, MAIN ASSY",2024-09-17 5:04
9554,F_002-MDWG-000457.A,"PLUG, END CAP",PHOENIX AVIATION CORP.,85,76,0,0,62,"CLAMP, RETENTION",2024-09-17 5:04
9555,F_001-MDWG-000583.A,"PIN, ROTOR SHAFT",HORIZON ELECTRICAL SYSTEMS,0,4,0,0,90,"LINK, CONTROL",2024-09-17 5:04
9568,F_00392971-004.C,"STUD, ROTOR ALIGNMENT",AURORA AIR SYSTEMS,70,48,0,0,56,"FLANGE, SEALING",2024-09-17 5:04
9569,F_00392971-001.D,"TENSION BUMPER, SIZE 26",COSMOS AERONAUTICS INC.,0,73,0,0,62,"BRACKET, MOUNT",2024-09-17 5:04
9571,F_01759348-010.03,"WASHER, SUPPORT",VECTOR AEROSPACE LTD.,34,79,0,0,3,"GUIDE, SLIDE",2024-09-17 5:04
9579,F_01600050-015.02,"DOME, UPPER MACHINING",AURORA AIR SYSTEMS,21,23,0,0,85,"CLIP, HOLDING",2024-09-17 5:04
9580,F_1118099.V03,"RING, LOCKING MECHANISM",ATLAS AIR COMPONENTS,0,49,0,0,4,"BRUSH, CONTACT",2024-09-17 5:04
9583,F_001-MDWG-000582.A,"TUBE, CHAMBER FLOW",SKYLINE AEROSPACE SP. Z O.O.,17,91,0,0,62,"TUBE, EXTENSION",2024-09-17 5:04
9585,F_01732800-002.02,"WASHER, RETENTION PLATE",NOVA AEROSPACE SYSTEMS,41,38,1,0,31,"SHIELD, PROTECTIVE",2024-09-17 5:04
9586,F_01732800-002.02,"SHAFT, GEAR DRIVE",VECTOR AEROSPACE LTD.,98,45,0,0,8,"BUSHING, INTERLOCK",2024-09-17 5:04
9587,F_01732800-002.02,"BEARING, PLATE MOUNT",STARLINE AEROSPACE LLC,0,30,0,0,8,"BOLT, TENSION",2024-09-17 5:04
9588,F_01241860-108.01,"SHAFT, ROTOR ASSEMBLY",COSMOS AERONAUTICS INC.,0,3,0,0,12,"BRACE, LOWER SUPPORT",2024-09-17 5:04
9589,F_11234401-017.02,"PLUG, ROTOR SEAL",SKYLINE AEROSPACE SP. Z O.O.,0,24,0,0,78,"HOOK, FASTENER",2024-09-17 5:04
9591,F_ADC757163D2.-,"BEARING, LOWER SPINDLE",NEXUS AIRCRAFT SYSTEMS,74,85,0,0,74,"PIN, RETENTION",2024-09-17 5:04
9595,F_01241870-104.03,"BRACKET, TORSION LINK",VENTURE AEROSPACE GMBH,0,25,0,0,50,"PLATE, LOCKING",2024-09-17 5:04
9596,F_01241880-102.02,"NUT, BEARING SPACER",SKYWORKS SOLUTIONS,0,71,0,0,2,"SCREW, TORSION",2024-09-17 5:04
9598,F_01241890-103.01,"WASHER-SPLINED, ALIGNMENT",TERA TECHNOLOGIES LTD.,23,33,0,0,48,"GASKET, FLUID SEAL",2024-09-17 5:04
9600,F_11234402-017.02,"HOUSING, BEARING COVER",VECTOR AEROSPACE LTD.,56,67,0,0,74,"KNOB, ADJUSTMENT",2024-09-17 5:04
9603,F_04P512846-7.A000,"WASHER, CONTROL FIXTURE",NOVA AEROSPACE SYSTEMS,0,84,0,0,18,"SPRING, RETURN",2024-09-17 5:04
9604,F_04P512846-7.A000,"PLATE, ROTOR GUIDE",AURORA AIR SYSTEMS,0,83,0,0,19,"ROD, CONNECTOR",2024-09-17 5:04
9605,F_04P512846-7.A000,"SPRING, ROTOR STABILIZER",PHOENIX AVIATION CORP.,0,45,0,0,76,"PAD, CUSHION",2024-09-17 5:04
9606,F_04P512846-7.A000,"BUSHING, LOWER MOUNT",HORIZON ELECTRICAL SYSTEMS,0,64,0,0,35,"STUD, RETAINER",2024-09-17 5:04
9608,F_003-MDWG-000065.A,"AXLE, MAIN DRIVE",STARLINE AEROSPACE LLC,0,58,0,0,4,"FRAME, SECONDARY UNIT",2024-09-17 5:04
9609,F_003-MDWG-000065.A,"PIN, ROTATION",ATLAS AIR COMPONENTS,0,40,0,0,99,"BLADE, ROTARY",2024-09-17 5:04
9612,F_11234402-017.02,"DISK, ROTOR",NOVA AEROSPACE SYSTEMS,0,82,0,0,3,"CLAMP, ALIGNMENT",2024-09-17 5:04
9613,F_11234402-017.02,"SLEEVE, MAIN SPINDLE",SKYWORKS SOLUTIONS,0,56,0,0,7,"RING, SEAL",2024-09-17 5:04
9616,F_11234402-017.02,"BOLT, LOWER MOUNT",TERA TECHNOLOGIES LTD.,22,87,0,0,67,"BEARING, ROTATION",2024-09-17 5:04
9617,F_7003036.E,"SEAL, BEARING N.D.E.",PHOENIX AVIATION CORP.,0,64,0,0,24,"PANEL, SUPPORT",2024-09-17 5:04
9618,F_7003036.E,"FRAME, MAIN INSPECTION UNIT",HORIZON ELECTRICAL SYSTEMS,0,10,0,0,44,"BUSHING, TENSION",2024-09-17 5:04
9625,F_01340365-005.01,"CLIP, LOCK",STARLINE AEROSPACE LLC,0,97,0,0,53,"HANDLE, LEVER",2024-09-17 5:04
9635,F_1719595.F,"WASHER-SPLINED, DRIVE LINK",VENTURE AEROSPACE GMBH,0,44,0,0,17,"SLEEVE, FASTENER",2024-09-17 5:04
9636,F_1719897.B,"BRACKET, SUPPORT",SKYWORKS SOLUTIONS,0,37,0,0,22,"PLATE, MOUNTING",2024-09-17 5:04
9640,F_01759348-010.03,"ROD, ROTOR",ATLAS AIR COMPONENTS,0,93,0,0,84,"RETAINER, SPRING",2024-09-17 5:04
9643,F_11234402-011.03,"WASHER, FIXTURE",TERA TECHNOLOGIES LTD.,26,33,0,0,29,"TUBE, FLOW CONTROL",2024-09-17 5:04
9645,F_11234402-011.03,"PANEL, MIDSECTION",NEXUS AIRCRAFT SYSTEMS,91,6,0,0,4,"PIN, LOCKING",2024-09-17 5:04
9648,F_11234402-011.03,OPERATIONS,PHOENIX AVIATION CORP.,64,5,0,0,99,"ARM, STABILIZER",2024-09-17 5:04
9651,F_002-MDWG-000764.B,"GROMMET, BUFFER",VECTOR AEROSPACE LTD.,29,4,0,0,84,"CONNECTOR, LINK",2024-09-17 5:04
9653,F_01340368-043.04,"RETAINER, WASHER",COSMOS AERONAUTICS INC.,42,63,0,0,66,"CLAMP, PRESSURE",2024-09-17 5:04
9655,F_01140378-502.06,"WASHER-SPLINED, DRIVE LINK",SKYLINE AEROSPACE SP. Z O.O.,28,25,0,0,77,"COVER, MAIN ASSEMBLY",2024-09-17 5:04
9656,F_001-MDWG-000582.A,"CAP, END STOP",STARLINE AEROSPACE LLC,0,34,0,0,58,"CORE, STATOR",2024-09-17 5:04
9661,F_1724488.-,"PLUG, END CAP",PHOENIX AVIATION CORP.,35,54,0,0,65,"BOLT, UPPER ARM",2024-09-17 5:04
9662,F_1724488.-,"PIN, ROTOR SHAFT",HORIZON ELECTRICAL SYSTEMS,0,37,0,0,34,"GASKET, SEAL N.E.S.",2024-09-17 5:04
9665,F_AEC757164D1M.A,"STUD, ROTOR ALIGNMENT",AURORA AIR SYSTEMS,4,55,0,0,31,"FRAME, PRIMARY INSP UNIT",2024-09-17 5:04
9666,F_ADC44112D21.E,"TENSION BUMPER, SIZE 27",COSMOS AERONAUTICS INC.,0,21,0,0,84,"CLIP, RETENTION",2024-09-17 5:04
9673,F_Y46505A-00.02,"WASHER, SUPPORT",VECTOR AEROSPACE LTD.,72,22,0,0,84,"DISK, ROTATION",2024-09-17 5:04
9679,F_11234402-017.02,"DOME, UPPER MACHINING",AURORA AIR SYSTEMS,90,81,0,0,33,"RING, FASTENER",2024-09-17 5:04
9680,F_11234402-017.02,"RING, LOCKING MECHANISM",ATLAS AIR COMPONENTS,89,17,0,0,84,"BRACKET, SUPPORT",2024-09-17 5:04
9683,F_11234402-017.02,"TUBE, CHAMBER FLOW",SKYLINE AEROSPACE SP. Z O.O.,14,22,0,0,31,"PIN, ALIGNMENT",2024-09-17 5:04
9684,F_11234402-017.02,"WASHER, RETENTION PLATE",NOVA AEROSPACE SYSTEMS,0,64,0,0,95,"PLATE, MIDSECTION",2024-09-17 5:04
9685,F_11234402-017.02,"SHAFT, GEAR DRIVE",VECTOR AEROSPACE LTD.,16,92,0,0,30,TASKS,2024-09-17 5:04
9686,F_11234402-017.02,"BEARING, PLATE MOUNT",STARLINE AEROSPACE LLC,0,21,0,0,86,"GROMMET, BUFFER",2024-09-17 5:04
9687,F_11234402-017.02,"SHAFT, ROTOR ASSEMBLY",COSMOS AERONAUTICS INC.,0,74,0,0,86,"SEAL, CUSHION",2024-09-17 5:04
9688,F_11234402-017.02,"PLUG, ROTOR SEAL",SKYLINE AEROSPACE SP. Z O.O.,41,27,0,0,91,"CLIP, FIXTURE",2024-09-17 5:04
9690,F_11234402-017.02,"BEARING, LOWER SPINDLE",NEXUS AIRCRAFT SYSTEMS,6,55,0,0,66,"COVER, ASSEMBLY",2024-09-17 5:04
9693,F_00748601-014.A,"BRACKET, TORSION LINK",VENTURE AEROSPACE GMBH,78,12,0,0,45,"GEAR, TRANSMISSION",2024-09-17 5:04
9695,F_01340375-008.2,"NUT, BEARING SPACER",SKYWORKS SOLUTIONS,0,37,0,0,71,"MODULE, CONNECTION",2024-09-17 5:04
9696,F_01340362-112.01,"WASHER-SPLINED, ALIGNMENT",TERA TECHNOLOGIES LTD.,95,70,0,0,86,"STUD, ALIGNMENT",2024-09-17 5:04
9697,F_00392971-001.D,"HOUSING, BEARING COVER",VECTOR AEROSPACE LTD.,0,9,0,0,52,"CAP, LOCK",2024-09-17 5:04
9698,F_00392971-004.C,"WASHER, CONTROL FIXTURE",NOVA AEROSPACE SYSTEMS,0,29,0,0,60,"PIN, ANCHOR",2024-09-17 5:04
9699,F_142925+.C_RWK,"PLATE, ROTOR GUIDE",AURORA AIR SYSTEMS,0,80,0,0,63,"SPACER, UPPER BRACE",2024-09-17 5:04
9700,F_142925+.C,"SPRING, ROTOR STABILIZER",PHOENIX AVIATION CORP.,28,38,0,0,16,"ROD, GUIDE",2024-09-17 5:04
9701,F_142924+.C_RWK,"BUSHING, LOWER MOUNT",HORIZON ELECTRICAL SYSTEMS,0,89,0,0,53,"BEARING, SUPPORT",2024-09-17 5:04
9702,F_142924+.C,"AXLE, MAIN DRIVE",STARLINE AEROSPACE LLC,0,26,0,0,30,"SCREW, LOCKING",2024-09-17 5:04
9703,F_01340362-112.01,"PIN, ROTATION",ATLAS AIR COMPONENTS,0,89,0,0,38,"RIVET, MOUNTING",2024-09-17 5:04
9705,F_H2164-157.E,"DISK, ROTOR",NOVA AEROSPACE SYSTEMS,0,51,0,0,3,"PLUG, END CAP",2024-09-17 5:04
9707,F_ADC757163D2.-,"SLEEVE, MAIN SPINDLE",SKYWORKS SOLUTIONS,0,54,0,0,30,"BRACE, STABILIZER",2024-09-17 5:04
9717,F_01800080-001-DEV.03,"BOLT, LOWER MOUNT",TERA TECHNOLOGIES LTD.,56,29,0,0,26,"COUPLER, SHAFT",2024-09-17 5:04
9718,D_B1316-06035.B000,"SEAL, BEARING N.D.E.",PHOENIX AVIATION CORP.,0,44,0,0,67,"WHEEL, TORSION",2024-09-17 5:04
9719,D_B1316-06035.B000,"FRAME, MAIN INSPECTION UNIT",HORIZON ELECTRICAL SYSTEMS,54,10,0,0,74,"CONNECTOR, MAIN ASSY",2024-09-17 5:04
9721,F_01600018-570.01,"CLIP, LOCK",STARLINE AEROSPACE LLC,41,85,0,0,75,"CLAMP, RETENTION",2024-09-17 5:04
9725,F_04P513455-7.A000,"WASHER-SPLINED, DRIVE LINK",VENTURE AEROSPACE GMBH,0,19,0,0,57,"LINK, CONTROL",2024-09-17 5:04
9726,F_08P517835-7.A000,"BRACKET, SUPPORT",SKYWORKS SOLUTIONS,36,48,0,0,31,"FLANGE, SEALING",2024-09-17 5:04
9727,F_2143M5425-1.AB,"ROD, ROTOR",ATLAS AIR COMPONENTS,0,16,0,0,73,"BRACKET, MOUNT",2024-09-17 5:04
9729,F_1201-33503-801.-,"WASHER, FIXTURE",TERA TECHNOLOGIES LTD.,0,36,0,0,44,"GUIDE, SLIDE",2024-09-17 5:04
9730,F_04P513455-7.A000,"PANEL, MIDSECTION",NEXUS AIRCRAFT SYSTEMS,0,6,0,0,83,"CLIP, HOLDING",2024-09-17 5:04
9731,F_04P513455-7.A000,OPERATIONS,PHOENIX AVIATION CORP.,0,70,0,0,44,"BRUSH, CONTACT",2024-09-17 5:04
9732,F_04P513455-7.A000,"GROMMET, BUFFER",VECTOR AEROSPACE LTD.,47,43,0,0,15,"TUBE, EXTENSION",2024-09-17 5:04
9736,F_08P517835-7.A000,"RETAINER, WASHER",COSMOS AERONAUTICS INC.,0,36,0,0,64,"SHIELD, PROTECTIVE",2024-09-17 5:04
9738,F_08P517835-7.A000,"WASHER-SPLINED, DRIVE LINK",SKYLINE AEROSPACE SP. Z O.O.,84,65,0,0,11,"BUSHING, INTERLOCK",2024-09-17 5:04
9741,F_01385062-510-DEV.01,"CAP, END STOP",STARLINE AEROSPACE LLC,0,20,0,0,23,"BOLT, TENSION",2024-09-17 5:04
9743,F_01241881-001.08,"PLUG, END CAP",PHOENIX AVIATION CORP.,97,52,0,0,58,"BRACE, LOWER SUPPORT",2024-09-17 5:04
9744,F_01241881-001.08,"PIN, ROTOR SHAFT",HORIZON ELECTRICAL SYSTEMS,0,89,0,0,48,"HOOK, FASTENER",2024-09-17 5:04
9747,F_982R067999.J,"STUD, ROTOR ALIGNMENT",AURORA AIR SYSTEMS,0,60,0,0,18,"PIN, RETENTION",2024-09-17 5:04
9748,F_01241885-001.03,"TENSION BUMPER, SIZE 28",COSMOS AERONAUTICS INC.,69,51,0,0,52,"PLATE, LOCKING",2024-09-17 5:04
9750,F_Y46122A-00.01,"WASHER, SUPPORT",VECTOR AEROSPACE LTD.,21,8,0,0,18,"SCREW, TORSION",2024-09-17 5:04
9751,F_AEC757164D1M.A,"DOME, UPPER MACHINING",AURORA AIR SYSTEMS,0,93,0,0,96,"GASKET, FLUID SEAL",2024-09-17 5:04
9753,F_AEC757164D1M.A,"RING, LOCKING MECHANISM",ATLAS AIR COMPONENTS,0,89,0,0,44,"KNOB, ADJUSTMENT",2024-09-17 5:04
9755,F_51309-1.AD,"TUBE, CHAMBER FLOW",SKYLINE AEROSPACE SP. Z O.O.,23,32,0,2,56,"SPRING, RETURN",2024-09-17 5:04
9757,F_1013-012-501-0.D,"WASHER, RETENTION PLATE",NOVA AEROSPACE SYSTEMS,0,88,0,0,46,"ROD, CONNECTOR",2024-09-17 5:04
9759,F_721Z3394-55.A,"SHAFT, GEAR DRIVE",VECTOR AEROSPACE LTD.,0,92,0,0,11,"PAD, CUSHION",2024-09-17 5:04
9762,F_218819.-,"BEARING, PLATE MOUNT",STARLINE AEROSPACE LLC,0,31,0,0,96,"STUD, RETAINER",2024-09-17 5:04
9763,F_844233.-,"SHAFT, ROTOR ASSEMBLY",COSMOS AERONAUTICS INC.,1,68,0,0,13,"FRAME, SECONDARY UNIT",2024-09-17 5:04
9764,F_829537.-,"PLUG, ROTOR SEAL",SKYLINE AEROSPACE SP. Z O.O.,0,41,0,0,38,"BLADE, ROTARY",2024-09-17 5:04
9766,F_002-MDWG-000764.B,"BEARING, LOWER SPINDLE",NEXUS AIRCRAFT SYSTEMS,29,12,0,0,66,"CLAMP, ALIGNMENT",2024-09-17 5:04
9767,F_002-MDWG-000764.B,"BRACKET, TORSION LINK",VENTURE AEROSPACE GMBH,0,39,0,0,3,"RING, SEAL",2024-09-17 5:04
9769,F_01385061-510-DEV.01,"NUT, BEARING SPACER",SKYWORKS SOLUTIONS,6,11,0,0,7,"BEARING, ROTATION",2024-09-17 5:04
9771,D_721Z1532-107.A,"WASHER-SPLINED, ALIGNMENT",TERA TECHNOLOGIES LTD.,0,39,0,0,40,"PANEL, SUPPORT",2024-09-17 5:04
9772,D_721Z1532-105.NC,"HOUSING, BEARING COVER",VECTOR AEROSPACE LTD.,0,26,0,0,19,"BUSHING, TENSION",2024-09-17 5:04
9776,F_002-MDWG-000845.A,"WASHER, CONTROL FIXTURE",NOVA AEROSPACE SYSTEMS,0,11,0,0,57,"HANDLE, LEVER",2024-09-17 5:04
9782,F_AEC757164D1M.A,"PLATE, ROTOR GUIDE",AURORA AIR SYSTEMS,44,49,0,0,78,"SLEEVE, FASTENER",2024-09-17 5:04
9784,F_AEC757164D1M.A,"SPRING, ROTOR STABILIZER",PHOENIX AVIATION CORP.,6,91,0,0,62,"PLATE, MOUNTING",2024-09-17 5:04
9785,F_04P512846-7.A000,"BUSHING, LOWER MOUNT",HORIZON ELECTRICAL SYSTEMS,35,11,0,0,19,"RETAINER, SPRING",2024-09-17 5:04
9786,F_00163300-531.B,"AXLE, MAIN DRIVE",STARLINE AEROSPACE LLC,35,12,0,0,20,"TUBE, FLOW CONTROL",2024-09-17 5:04
9787,F_00333505-501.A,"PIN, ROTATION",ATLAS AIR COMPONENTS,47,8,0,0,93,"PIN, LOCKING",2024-09-17 5:04
9790,F_721Z3282-305.NC,"DISK, ROTOR",NOVA AEROSPACE SYSTEMS,0,42,0,0,11,"ARM, STABILIZER",2024-09-17 5:04
9791,F_01600009-571.02,"SLEEVE, MAIN SPINDLE",SKYWORKS SOLUTIONS,0,98,0,0,3,"CONNECTOR, LINK",2024-09-17 5:04
9792,F_002-MDWG-000764.B,"BOLT, LOWER MOUNT",TERA TECHNOLOGIES LTD.,0,4,0,0,89,"CLAMP, PRESSURE",2024-09-17 5:04
9793,F_04P512839-7.A000,"SEAL, BEARING N.D.E.",PHOENIX AVIATION CORP.,0,64,0,0,55,"COVER, MAIN ASSEMBLY",2024-09-17 5:04
9794,F_001-MDWG-000587.A,"FRAME, MAIN INSPECTION UNIT",HORIZON ELECTRICAL SYSTEMS,33,93,0,0,43,"CORE, STATOR",2024-09-17 5:04
9795,F_001-MDWG-000589.A,"CLIP, LOCK",STARLINE AEROSPACE LLC,87,90,0,0,19,"BOLT, UPPER ARM",2024-09-17 5:04
9796,F_002-MDWG-000461.A,"WASHER-SPLINED, DRIVE LINK",VENTURE AEROSPACE GMBH,25,63,0,0,66,"GASKET, SEAL N.E.S.",2024-09-17 5:04
9797,F_002-MDWG-000464.A,"BRACKET, SUPPORT",SKYWORKS SOLUTIONS,0,100,0,0,13,"FRAME, PRIMARY INSP UNIT",2024-09-17 5:04
9799,F_002-MDWG-000764.B,"ROD, ROTOR",ATLAS AIR COMPONENTS,0,72,0,0,25,"CLIP, RETENTION",2024-09-17 5:04
9802,F_351-2181-23.A,"WASHER, FIXTURE",TERA TECHNOLOGIES LTD.,0,93,0,0,18,"DISK, ROTATION",2024-09-17 5:04
9803,F_725Z3394-38-998-Z04.NC,"PANEL, MIDSECTION",NEXUS AIRCRAFT SYSTEMS,76,87,0,0,88,"RING, FASTENER",2024-09-17 5:04
9804,F_725Z3394-38-998-Z04.NC,OPERATIONS,PHOENIX AVIATION CORP.,0,20,0,0,61,"BRACKET, SUPPORT",2024-09-17 5:04
9805,F_725Z3394-38-998-Z04.NC,"GROMMET, BUFFER",VECTOR AEROSPACE LTD.,0,70,0,1,46,"PIN, ALIGNMENT",2024-09-17 5:04
9806,F_721Z3394-55.A,"RETAINER, WASHER",COSMOS AERONAUTICS INC.,0,48,0,0,6,"PLATE, MIDSECTION",2024-09-17 5:04
9807,F_01800080-001M01-DEV.03,"WASHER-SPLINED, DRIVE LINK",SKYLINE AEROSPACE SP. Z O.O.,0,94,0,0,80,TASKS,2024-09-17 5:04
9808,F_002-MDWG-000764.B,"CAP, END STOP",STARLINE AEROSPACE LLC,0,34,0,0,64,"GROMMET, BUFFER",2024-09-17 5:04
9809,F_1149529.V03,"PLUG, END CAP",PHOENIX AVIATION CORP.,0,39,0,0,83,"SEAL, CUSHION",2024-09-17 5:04
9811,F_1149529.V03,"PIN, ROTOR SHAFT",HORIZON ELECTRICAL SYSTEMS,28,64,0,0,8,"CLIP, FIXTURE",2024-09-17 5:04
9816,F_01140378-013.01,"STUD, ROTOR ALIGNMENT",AURORA AIR SYSTEMS,32,89,0,0,18,"COVER, ASSEMBLY",2024-09-17 5:04
9819,F_01241885-001.03,"TENSION BUMPER, SIZE 29",COSMOS AERONAUTICS INC.,25,19,0,0,94,"GEAR, TRANSMISSION",2024-09-17 5:04
9820,F_01340345-006.02,"WASHER, SUPPORT",VECTOR AEROSPACE LTD.,0,42,0,0,28,"MODULE, CONNECTION",2024-09-17 5:04
9821,F_01340375-008.2,"DOME, UPPER MACHINING",AURORA AIR SYSTEMS,0,70,0,0,99,"STUD, ALIGNMENT",2024-09-17 5:04
9822,F_002-MDWG-000845.A,"RING, LOCKING MECHANISM",ATLAS AIR COMPONENTS,0,13,0,0,94,"CAP, LOCK",2024-09-17 5:04
9824,F_01241881-001.08,"TUBE, CHAMBER FLOW",SKYLINE AEROSPACE SP. Z O.O.,0,25,0,0,66,"PIN, ANCHOR",2024-09-17 5:04
9825,F_01241881-001.08,"WASHER, RETENTION PLATE",NOVA AEROSPACE SYSTEMS,52,7,3,0,43,"SPACER, UPPER BRACE",2024-09-17 5:04
9826,F_01141825-506.01,"SHAFT, GEAR DRIVE",VECTOR AEROSPACE LTD.,1,11,0,0,68,"ROD, GUIDE",2024-09-17 5:04
9827,F_01241801-003.03,"BEARING, PLATE MOUNT",STARLINE AEROSPACE LLC,0,56,0,0,44,"BEARING, SUPPORT",2024-09-17 5:04
9829,F_SK9031-2.-,"SHAFT, ROTOR ASSEMBLY",COSMOS AERONAUTICS INC.,0,54,0,0,8,"SCREW, LOCKING",2024-09-17 5:04
9830,F_01241815-006.01,"PLUG, ROTOR SEAL",SKYLINE AEROSPACE SP. Z O.O.,90,31,0,0,87,"RIVET, MOUNTING",2024-09-17 5:04
9832,F_01241825-004.03,"BEARING, LOWER SPINDLE",NEXUS AIRCRAFT SYSTEMS,0,44,0,0,60,"PLUG, END CAP",2024-09-17 5:04
9833,F_01340345-006.02,"BRACKET, TORSION LINK",VENTURE AEROSPACE GMBH,0,53,0,0,38,"BRACE, STABILIZER",2024-09-17 5:04
9835,F_002-MDWG-000764.B,"NUT, BEARING SPACER",SKYWORKS SOLUTIONS,83,48,0,0,52,"COUPLER, SHAFT",2024-09-17 5:04
9836,F_002-MDWG-000764.B,"WASHER-SPLINED, ALIGNMENT",TERA TECHNOLOGIES LTD.,99,58,0,0,76,"WHEEL, TORSION",2024-09-17 5:04
9838,F_01141825-506.01_RWK,"HOUSING, BEARING COVER",VECTOR AEROSPACE LTD.,0,85,0,0,8,"CONNECTOR, MAIN ASSY",2024-09-17 5:04
9840,F_002-MDWG-000457.A,"WASHER, CONTROL FIXTURE",NOVA AEROSPACE SYSTEMS,0,19,0,0,34,"CLAMP, RETENTION",2024-09-17 5:04
9842,F_GA02361600403-802.C,"PLATE, ROTOR GUIDE",AURORA AIR SYSTEMS,0,21,0,0,52,"LINK, CONTROL",2024-09-17 5:04
9843,F_2022111-001.01,"SPRING, ROTOR STABILIZER",PHOENIX AVIATION CORP.,78,28,0,0,38,"FLANGE, SEALING",2024-09-17 5:04
9844,F_H2164-157.E,"BUSHING, LOWER MOUNT",HORIZON ELECTRICAL SYSTEMS,0,61,0,0,88,"BRACKET, MOUNT",2024-09-17 5:04
9845,F_H2164-157.E,"AXLE, MAIN DRIVE",STARLINE AEROSPACE LLC,0,88,0,0,5,"GUIDE, SLIDE",2024-09-17 5:04
9846,F_H2164-156.E,"PIN, ROTATION",ATLAS AIR COMPONENTS,0,91,0,0,24,"CLIP, HOLDING",2024-09-17 5:04
9847,F_H2164-156.E,"DISK, ROTOR",NOVA AEROSPACE SYSTEMS,0,78,0,0,90,"BRUSH, CONTACT",2024-09-17 5:04
9857,F_001-MDWG-000579.D,"SLEEVE, MAIN SPINDLE",SKYWORKS SOLUTIONS,9,7,0,0,83,"TUBE, EXTENSION",2024-09-17 5:04
9859,F_001-MDWG-000579.D,"BOLT, LOWER MOUNT",TERA TECHNOLOGIES LTD.,0,53,0,0,72,"SHIELD, PROTECTIVE",2024-09-17 5:04
9860,F_001-MDWG-000579.D,"SEAL, BEARING N.D.E.",PHOENIX AVIATION CORP.,96,94,0,0,36,"BUSHING, INTERLOCK",2024-09-17 5:04
9861,F_001-MDWG-000579.D,"FRAME, MAIN INSPECTION UNIT",HORIZON ELECTRICAL SYSTEMS,13,49,0,0,14,"BOLT, TENSION",2024-09-17 5:04
9862,F_001-MDWG-000579.D,"CLIP, LOCK",STARLINE AEROSPACE LLC,0,53,0,0,88,"BRACE, LOWER SUPPORT",2024-09-17 5:04
9863,F_001-MDWG-000579.D,"WASHER-SPLINED, DRIVE LINK",VENTURE AEROSPACE GMBH,91,74,0,0,81,"HOOK, FASTENER",2024-09-17 5:04
9864,F_001-MDWG-000579.D,"BRACKET, SUPPORT",SKYWORKS SOLUTIONS,0,98,0,0,78,"PIN, RETENTION",2024-09-17 5:04
9866,F_01340680-103.01,"ROD, ROTOR",ATLAS AIR COMPONENTS,65,22,0,0,47,"PLATE, LOCKING",2024-09-17 5:04
9868,F_01241815-006.01,"WASHER, FIXTURE",TERA TECHNOLOGIES LTD.,57,14,0,0,87,"SCREW, TORSION",2024-09-17 5:04
9872,F_AEC757164D1M.A,"PANEL, MIDSECTION",NEXUS AIRCRAFT SYSTEMS,20,2,0,0,49,"GASKET, FLUID SEAL",2024-09-17 5:04
9873,F_AEC757164D1M.A,OPERATIONS,PHOENIX AVIATION CORP.,10,99,0,0,35,"KNOB, ADJUSTMENT",2024-09-17 5:04
9874,F_001-MDWG-000582.A,"GROMMET, BUFFER",VECTOR AEROSPACE LTD.,0,51,0,0,83,"SPRING, RETURN",2024-09-17 5:04
9876,F_00163300-531.B,"RETAINER, WASHER",COSMOS AERONAUTICS INC.,0,57,0,0,54,"ROD, CONNECTOR",2024-09-17 5:04
9878,F_01141825-502.03_RWK,"WASHER-SPLINED, DRIVE LINK",SKYLINE AEROSPACE SP. Z O.O.,0,80,0,0,40,"PAD, CUSHION",2024-09-17 5:04
9879,F_01340365-021.01,"CAP, END STOP",STARLINE AEROSPACE LLC,29,8,0,0,71,"STUD, RETAINER",2024-09-17 5:04
9881,F_01340365-021.01,"PLUG, END CAP",PHOENIX AVIATION CORP.,0,49,0,0,36,"FRAME, SECONDARY UNIT",2024-09-17 5:04
9882,F_982R067999.J,"PIN, ROTOR SHAFT",HORIZON ELECTRICAL SYSTEMS,0,1,0,0,16,"BLADE, ROTARY",2024-09-17 5:04
9884,F_ADC44112D211.NC,"STUD, ROTOR ALIGNMENT",AURORA AIR SYSTEMS,0,18,0,0,26,"CLAMP, ALIGNMENT",2024-09-17 5:04
9885,D_T-8650-1962-02.01,"TENSION BUMPER, SIZE 30",COSMOS AERONAUTICS INC.,16,54,0,0,67,"RING, SEAL",2024-09-17 5:04
9894,F_1159451.V01,"WASHER, SUPPORT",VECTOR AEROSPACE LTD.,9,48,0,0,83,"BEARING, ROTATION",2024-09-17 5:04
9896,F_001-MDWG-000580.B,"DOME, UPPER MACHINING",AURORA AIR SYSTEMS,0,23,0,0,12,"PANEL, SUPPORT",2024-09-17 5:04
9897,F_01385061-510.01,"RING, LOCKING MECHANISM",ATLAS AIR COMPONENTS,0,94,0,0,42,"BUSHING, TENSION",2024-09-17 5:04
