wo_num,in_quality,part_num,description,qty,date,progress,mrb,mrb_qty,mrb_date,timestamp
9846,0,F_ADC44112D21.E,"TUBE, CHAMBER FLOW",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9847,0,F_001-MDWG-000580.B,"WASHER, RETENTION PLATE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9857,1,D_1003M3266C001.AD,"SHAFT, GEAR DRIVE",1,2024-07-04,13/20,FALSE,0,N/A,2024-09-19 7:14
9859,1,F_7003036.E,"BEARING, PLATE MOUNT",2,2024-07-24,13/21,FALSE,0,N/A,2024-09-19 7:14
9860,0,F_01340361-109.04,"SHAFT, ROTOR ASSEMBLY",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9861,1,F_08P517835-7.A003,"PLUG, ROTOR SEAL",1,2024-07-11,13/20,FALSE,0,N/A,2024-09-19 7:14
9862,1,F_002-MDWG-000845.A,"BEARING, LOWER SPINDLE",2,2024-07-15,13/20,FALSE,0,N/A,2024-09-19 7:14
9863,1,D_46865-3.AD,"BRACKET, TORSION LINK",1,2024-07-24,13/21,FALSE,0,N/A,2024-09-19 7:14
9864,0,F_Y41590A-00.04,"NUT, BEARING SPACER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9866,0,F_Y41589A-00.04,"WASHER-SPLINED, ALIGNMENT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9868,0,F_43721-200.A,"HOUSING, BEARING COVER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9872,1,F_AEC757164D1M.A,"WASHER, CONTROL FIXTURE",1,2024-07-03,09-Aug,FALSE,0,N/A,2024-09-19 7:14
9873,1,F_Y45973A-00.06,"PLATE, ROTOR GUIDE",1,2024-07-03,09-Aug,FALSE,0,N/A,2024-09-19 7:14
9874,0,F_01732800-002.05,"SPRING, ROTOR STABILIZER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9876,1,F_982R067999.J,"BUSHING, LOWER MOUNT",15,No Completion Confirmation,17/31,FALSE,0,N/A,2024-09-19 7:14
9878,2,F_11234401-011.02,"AXLE, MAIN DRIVE",1,2024-05-17,12-Feb,FALSE,0,N/A,2024-09-19 7:14
9879,0,F_11234401-011.02,"PIN, ROTATION",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9881,0,F_1075377.V07,"DISK, ROTOR",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9882,0,F_04P513455-7.A003,"SLEEVE, MAIN SPINDLE",N/A,N/A,N/A,TRUE,1,06/26/2024 16:07:48,2024-09-19 7:14
9884,0,F_01854707-001.04,"BOLT, LOWER MOUNT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9885,0,F_01340345-006.05,"SEAL, BEARING N.D.E.",N/A,N/A,N/A,TRUE,1,06/19/2024 13:44:34,2024-09-19 7:14
9894,1,F_001-MDWG-000579.D,"FRAME, MAIN INSPECTION UNIT",1,No Completion Confirmation,13-Dec,FALSE,0,N/A,2024-09-19 7:14
9896,2,F_001-MDWG-000582.A,"CLIP, LOCK",1,2024-06-28,14-Jul,FALSE,0,N/A,2024-09-19 7:14
9897,0,F_11234402-011.06,"WASHER-SPLINED, DRIVE LINK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9900,0,F_AEC757164D1M.A,"BRACKET, SUPPORT",N/A,N/A,N/A,TRUE,1,06/20/2024 15:29:16,2024-09-19 7:14
9901,0,F_2143M5425-1.AB,"ROD, ROTOR",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9902,0,F_002-MDWG-000461.A,"WASHER, FIXTURE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9904,0,F_002-MDWG-000464.A,"PANEL, MIDSECTION",N/A,N/A,N/A,TRUE,4,06/21/2024 01:11:00,2024-09-19 7:14
9905,1,F_01732800-002.05,OPERATIONS,5,No Completion Confirmation,27-Jun,FALSE,0,N/A,2024-09-19 7:14
9906,0,F_11234402-011.03,"GROMMET, BUFFER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9907,2,F_11234402-011.03,"RETAINER, WASHER",50,No Completion Confirmation,12/36,FALSE,0,N/A,2024-09-19 7:14
9913,0,F_01340365-005.04,"WASHER-SPLINED, DRIVE LINK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9914,2,F_AEC757164D1M.A,"CAP, END STOP",13,2024-08-12,15/21,FALSE,0,N/A,2024-09-19 7:14
9915,2,F_04P512846-7.A003,"PLUG, END CAP",28,2024-08-12,15/21,FALSE,0,N/A,2024-09-19 7:14
9916,0,F_11234402-017.05,"PIN, ROTOR SHAFT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9918,0,F_51309-1.AD,"STUD, ROTOR ALIGNMENT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9920,0,F_11234401-017.02,"TENSION BUMPER, SIZE 12",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9921,0,F_11234401-017.02,"WASHER, SUPPORT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9922,1,F_002-MDWG-000764.B,"DOME, UPPER MACHINING",1,2024-07-05,09-Aug,FALSE,0,N/A,2024-09-19 7:14
9923,1,F_01813899-001.05,"RING, LOCKING MECHANISM",1,2024-07-05,09-Aug,FALSE,0,N/A,2024-09-19 7:14
9925,0,F_01340368-043.07,"TUBE, CHAMBER FLOW",N/A,N/A,N/A,TRUE,2,08/07/2024 14:39:24,2024-09-19 7:14
9926,2,F_002-MDWG-000764.B,"WASHER, RETENTION PLATE",25,2024-08-14,14/20,FALSE,0,N/A,2024-09-19 7:14
9927,0,F_AEC757164D1M.A,"SHAFT, GEAR DRIVE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9935,0,F_H2164-159.B,"BEARING, PLATE MOUNT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9937,1,F_003-MDWG-000065.A,"SHAFT, ROTOR ASSEMBLY",20,No Completion Confirmation,15/16,FALSE,0,N/A,2024-09-19 7:14
9938,1,F_01241801-003.06,"PLUG, ROTOR SEAL",10,No Completion Confirmation,05-Apr,FALSE,0,N/A,2024-09-19 7:14
9939,1,F_Y46099A-00.04,"BEARING, LOWER SPINDLE",10,No Completion Confirmation,05-Apr,FALSE,0,N/A,2024-09-19 7:14
9944,1,F_Y46117A-00.04,"BRACKET, TORSION LINK",1,2024-07-04,13/20,FALSE,0,N/A,2024-09-19 7:14
9945,2,F_51212-1.AD,"NUT, BEARING SPACER",38,2024-08-12,10/33,FALSE,0,N/A,2024-09-19 7:14
9947,0,F_11234402-017.05,"WASHER-SPLINED, ALIGNMENT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9948,1,F_01140378-013.04,"HOUSING, BEARING COVER",5,No Completion Confirmation,15/16,FALSE,0,N/A,2024-09-19 7:14
9949,2,F_161A1216-1.AD,"WASHER, CONTROL FIXTURE",1,2024-07-26,11-Jun,FALSE,0,N/A,2024-09-19 7:14
9955,0,F_002-MDWG-000457.A,"PLATE, ROTOR GUIDE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9957,1,F_002-MDWG-000457.A,"SPRING, ROTOR STABILIZER",3,2024-08-19,16-Nov,FALSE,0,N/A,2024-09-19 7:14
9959,2,F_001-MDWG-000583.A,"BUSHING, LOWER MOUNT",8,No Completion Confirmation,16/20,FALSE,0,N/A,2024-09-19 7:14
9960,0,F_00392971-004.C,"AXLE, MAIN DRIVE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9961,2,F_00392971-001.D,"PIN, ROTATION",8,No Completion Confirmation,16/20,FALSE,0,N/A,2024-09-19 7:14
9964,0,F_01759348-010.06,"DISK, ROTOR",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9969,1,F_01600050-015.05,"SLEEVE, MAIN SPINDLE",28,No Completion Confirmation,29-Jun,FALSE,0,N/A,2024-09-19 7:14
9970,0,F_1118099.V06,"BOLT, LOWER MOUNT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9973,0,F_001-MDWG-000582.A,"SEAL, BEARING N.D.E.",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9975,0,F_01732800-002.02,"FRAME, MAIN INSPECTION UNIT",N/A,N/A,N/A,TRUE,3,08/16/2024 16:35:33,2024-09-19 7:14
9976,0,F_01732800-002.02,"CLIP, LOCK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9977,2,F_01732800-002.02,"WASHER-SPLINED, DRIVE LINK",30,No Completion Confirmation,18-Sep,FALSE,0,N/A,2024-09-19 7:14
9984,1,F_01241860-108.04,"BRACKET, SUPPORT",10,No Completion Confirmation,13/30,FALSE,0,N/A,2024-09-19 7:14
9985,0,F_11234401-017.05,"ROD, ROTOR",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9986,0,F_ADC757163D2.-,"WASHER, FIXTURE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9987,0,F_01241870-104.06,"PANEL, MIDSECTION",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9991,0,F_01241880-102.05,OPERATIONS,N/A,N/A,N/A,TRUE,2,07/24/2024 08:12:03,2024-09-19 7:14
9992,2,F_01241890-103.04,"GROMMET, BUFFER",8,No Completion Confirmation,16/20,FALSE,0,N/A,2024-09-19 7:14
9993,0,F_11234402-017.05,"RETAINER, WASHER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9995,0,F_04P512846-7.A000,"WASHER-SPLINED, DRIVE LINK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9996,0,F_04P512846-7.A000,"CAP, END STOP",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9997,0,F_04P512846-7.A000,"PLUG, END CAP",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9998,2,F_04P512846-7.A000,"PIN, ROTOR SHAFT",10,2024-08-19,13/19,FALSE,0,N/A,2024-09-19 7:14
9999,0,F_003-MDWG-000065.A,"STUD, ROTOR ALIGNMENT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10003,0,F_003-MDWG-000065.A,"TENSION BUMPER, SIZE 13",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10004,0,F_11234402-017.02,"WASHER, SUPPORT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10005,0,F_11234402-017.02,"DOME, UPPER MACHINING",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10006,0,F_11234402-017.02,"RING, LOCKING MECHANISM",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10007,2,F_7003036.E,"TUBE, CHAMBER FLOW",8,No Completion Confirmation,16/20,FALSE,0,N/A,2024-09-19 7:14
10008,2,F_7003036.E,"WASHER, RETENTION PLATE",2,2024-08-16,16/20,FALSE,0,N/A,2024-09-19 7:14
10009,2,F_01340365-005.04,"SHAFT, GEAR DRIVE",1,No Completion Confirmation,16-Nov,FALSE,0,N/A,2024-09-19 7:14
10010,0,F_1719595.F,"BEARING, PLATE MOUNT",N/A,N/A,N/A,TRUE,1,08/08/2024 11:49:29,2024-09-19 7:14
10011,1,F_1719897.B,"SHAFT, ROTOR ASSEMBLY",55,No Completion Confirmation,08-Jul,FALSE,0,N/A,2024-09-19 7:14
10014,0,F_01759348-010.06,"PLUG, ROTOR SEAL",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10015,0,F_11234402-011.03,"BEARING, LOWER SPINDLE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10017,0,F_11234402-011.03,"BRACKET, TORSION LINK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10020,0,F_11234402-011.03,"NUT, BEARING SPACER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10022,0,F_002-MDWG-000764.B,"WASHER-SPLINED, ALIGNMENT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10023,0,F_01340368-043.07,"HOUSING, BEARING COVER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10027,0,F_B1316-06022.C004,"WASHER, CONTROL FIXTURE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10028,1,F_002-MDWG-000461.A,"PLATE, ROTOR GUIDE",2,2024-07-26,13/20,FALSE,0,N/A,2024-09-19 7:14
10030,0,F_01241801-003.07,"SPRING, ROTOR STABILIZER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10031,0,F_01385055-526.09,"BUSHING, LOWER MOUNT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10035,1,F_2143M6508-3M1.AA,"AXLE, MAIN DRIVE",3,2024-07-26,15-Jul,FALSE,0,N/A,2024-09-19 7:14
10036,1,F_87P528225-7.A000-PRE,"PIN, ROTATION",1,2024-08-12,15-Jul,FALSE,0,N/A,2024-09-19 7:14
10039,0,F_1719897.B,"DISK, ROTOR",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10040,0,F_01600018-570.05,"SLEEVE, MAIN SPINDLE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10041,0,D_T-8669-2552-10.05,"BOLT, LOWER MOUNT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10043,1,F_982R067999.J,"SEAL, BEARING N.D.E.",1,2024-06-27,27/32,FALSE,0,N/A,2024-09-19 7:14
10044,0,D_T-8669-2550-42.A,"FRAME, MAIN INSPECTION UNIT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10045,0,D_T-8669-2550-43.A,"CLIP, LOCK",N/A,N/A,N/A,TRUE,59,08/01/2024 11:15:52,2024-09-19 7:14
10046,0,D_T-8669-3048-00.A,"WASHER-SPLINED, DRIVE LINK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10047,0,F_982R067999.J,"BRACKET, SUPPORT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10048,0,D_T-8669-2550-32.A,"ROD, ROTOR",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10050,0,D_T-8669-2553-30.05,"WASHER, FIXTURE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10053,1,F_ADC757163D2.-,"PANEL, MIDSECTION",1,2024-07-26,13/20,FALSE,0,N/A,2024-09-19 7:14
10054,1,F_ADC73220Y5D2.A,OPERATIONS,1,2024-08-12,13/20,FALSE,0,N/A,2024-09-19 7:14
10055,0,F_1726367.-,"GROMMET, BUFFER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10056,1,F_2144M5296-3.AD,"RETAINER, WASHER",2,No Completion Confirmation,30-Oct,FALSE,0,N/A,2024-09-19 7:14
10062,2,D_T-8669-2550-02.A,"WASHER-SPLINED, DRIVE LINK",11,2024-08-19,21/38,FALSE,0,N/A,2024-09-19 7:14
10063,0,F_1201-23102-801.-,"CAP, END STOP",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10065,0,F_01340377-002.07,"PLUG, END CAP",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10066,0,F_003-MDWG-000071.C,"PIN, ROTOR SHAFT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10069,0,F_01385055-526.09,"STUD, ROTOR ALIGNMENT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10070,0,F_001-MDWG-000582.A,"TENSION BUMPER, SIZE 14",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10072,0,F_01141825-506.05,"WASHER, SUPPORT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10073,1,F_01600018-570.05,"DOME, UPPER MACHINING",10,2024-07-09,30-Oct,FALSE,0,N/A,2024-09-19 7:14
10074,0,F_11234402-001-NPI.05,"AXLE, MAIN DRIVE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10076,1,F_01141825-502.07,"PIN, ROTATION",10,2024-07-31,23-Sep,FALSE,0,N/A,2024-09-19 7:14
10078,0,F_001-MDWG-000582.A,"DISK, ROTOR",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10079,0,D_B1316-06035.B004,"SLEEVE, MAIN SPINDLE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10080,0,F_002-MDWG-000764.B,"BOLT, LOWER MOUNT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10081,0,F_B1316-08475.A000,"SEAL, BEARING N.D.E.",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10082,0,F_B1316-08475.A000,"FRAME, MAIN INSPECTION UNIT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10083,0,F_AEC755164D1M.A_RWK,"CLIP, LOCK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10084,0,F_01241871-001.10,"WASHER-SPLINED, DRIVE LINK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10085,0,F_11234401-001-NPI.05,"BRACKET, SUPPORT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10090,1,F_01732800-002-NPI.06,"ROD, ROTOR",8,2024-07-09,19/32,FALSE,0,N/A,2024-09-19 7:14
10091,1,F_003-MDWG-000065.A,"WASHER, FIXTURE",32,No Completion Confirmation,21/34,FALSE,0,N/A,2024-09-19 7:14
10092,2,F_01340681-001.08,"PANEL, MIDSECTION",18,2024-08-01,17-Nov,FALSE,0,N/A,2024-09-19 7:14
10093,0,F_001-MDWG-000579.D,OPERATIONS,N/A,N/A,N/A,TRUE,1,07/26/2024 16:33:09,2024-09-19 7:14
10094,2,F_01340368-043.08,"GROMMET, BUFFER",30,No Completion Confirmation,18-Sep,FALSE,0,N/A,2024-09-19 7:14
10095,0,F_982R067999.J,"RETAINER, WASHER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10099,1,F_01241861-001.05,"WASHER-SPLINED, DRIVE LINK",3,2024-07-22,19-Jun,FALSE,0,N/A,2024-09-19 7:14
10100,0,F_01241861-001.05,"CAP, END STOP",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10101,1,F_01141825-502.03_RWK,"PLUG, END CAP",6,2024-08-19,13/20,FALSE,0,N/A,2024-09-19 7:14
10106,0,F_Y45973A-00.07,"PIN, ROTOR SHAFT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10107,0,F_01340362-112.05,"STUD, ROTOR ALIGNMENT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10108,1,F_001-MDWG-000587.A,"TENSION BUMPER, SIZE 10",20,2024-07-23,20/35,FALSE,0,N/A,2024-09-19 7:14
10109,1,F_002-MDWG-000461.A,"WASHER, SUPPORT",12,2024-07-23,20/35,FALSE,0,N/A,2024-09-19 7:14
10110,1,F_01340681-001.08,"DOME, UPPER MACHINING",1,No Completion Confirmation,20/35,FALSE,0,N/A,2024-09-19 7:14
10111,0,F_1725732.-,"RING, LOCKING MECHANISM",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10112,0,F_721Z3394-51.B,"TUBE, CHAMBER FLOW",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10121,0,F_721Z3394-53.B,"WASHER, RETENTION PLATE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10122,0,D_1003M3803C001.C,"SHAFT, GEAR DRIVE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10123,0,F_002-MDWG-000461.A,"BEARING, PLATE MOUNT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10125,0,F_04P512839-7.A004,"SHAFT, ROTOR ASSEMBLY",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10126,0,F_04P513455-7.A004,"PLUG, ROTOR SEAL",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10127,0,F_08P517835-7.A004,"BEARING, LOWER SPINDLE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10128,0,F_B1316-06022.C004,"BRACKET, TORSION LINK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10129,0,D_B1316-05131.B000_RWK,"NUT, BEARING SPACER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10130,0,F_002-MDWG-000845.A,"WASHER-SPLINED, ALIGNMENT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10131,0,F_002-MDWG-000845.A,"HOUSING, BEARING COVER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10132,1,F_01600018-570.01_RWK,"WASHER, CONTROL FIXTURE",7,2024-08-19,13/20,FALSE,0,N/A,2024-09-19 7:14
10133,1,F_7003036.E,"PLATE, ROTOR GUIDE",8,No Completion Confirmation,13/20,FALSE,0,N/A,2024-09-19 7:14
10134,0,F_01140368-018.08,"SPRING, ROTOR STABILIZER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10135,1,F_161A1212-7.AC_RWK,"BUSHING, LOWER MOUNT",8,No Completion Confirmation,13/20,FALSE,0,N/A,2024-09-19 7:14
10136,0,F_Y39183A-00.05,"AXLE, MAIN DRIVE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10137,0,F_01365720-006.08,"PIN, ROTATION",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10138,0,F_002-MDWG-000845.A,"DISK, ROTOR",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10139,2,F_721Z3394-53.B,"SLEEVE, MAIN SPINDLE",2,2024-07-16,14-Feb,FALSE,0,N/A,2024-09-19 7:14
10140,2,F_220075.-,"BOLT, LOWER MOUNT",1,2024-07-16,12-Feb,FALSE,0,N/A,2024-09-19 7:14
10141,0,F_01340361-104.08,"SEAL, BEARING N.D.E.",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10142,0,F_01340364-112.07,"FRAME, MAIN INSPECTION UNIT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10143,0,F_Y57947A-00.05,"CLIP, LOCK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10145,1,F_Y34427A-00.06,"WASHER-SPLINED, DRIVE LINK",12,2024-08-16,14-Jul,FALSE,0,N/A,2024-09-19 7:14
10148,0,F_ADC73220Y5D2.A,"BRACKET, SUPPORT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10149,0,F_982R067999.J,"ROD, ROTOR",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10150,0,D_T-8669-3020-20.A,"WASHER, FIXTURE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10151,0,F_ADC44112D211.NC,"PANEL, MIDSECTION",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10152,0,F_01241802-003.08,OPERATIONS,N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10153,0,F_01241880-102.06,"GROMMET, BUFFER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10154,0,F_01241870-104.07,"RETAINER, WASHER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10155,0,F_219327.B,"WASHER-SPLINED, DRIVE LINK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10157,0,F_006-MDWG-000054.C_RWK,"CAP, END STOP",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10158,1,F_Y46121A-00.05,"PLUG, END CAP",24,2024-07-18,11-Feb,FALSE,0,N/A,2024-09-19 7:14
10159,2,F_982R067999.J,"PIN, ROTOR SHAFT",3,2024-08-13,20/31,FALSE,0,N/A,2024-09-19 7:14
10160,1,F_01385055-531.07,"STUD, ROTOR ALIGNMENT",4,2024-08-20,9/31,FALSE,0,N/A,2024-09-19 7:14
10161,0,F_002-MDWG-000464-COS.A,"TENSION BUMPER, SIZE 11",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10162,0,F_68A412711-1001.C,"WASHER, SUPPORT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10163,0,F_272W6160-106.B,"DOME, UPPER MACHINING",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10165,0,F_01732800-002-NPI.02_RWK,"RING, LOCKING MECHANISM",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10166,0,F_982R067999.J,"TUBE, CHAMBER FLOW",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10167,0,D_Y36348A-00.05,"WASHER, RETENTION PLATE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10168,0,D_Y40121A-00.05,"SHAFT, GEAR DRIVE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10169,0,D_Y40105A-00.05,"BEARING, PLATE MOUNT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10170,0,F_01600050-005.07,"SHAFT, ROTOR ASSEMBLY",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10171,0,F_01600050-005.07,"PLUG, ROTOR SEAL",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10172,1,F_01385055-526.06,"BEARING, LOWER SPINDLE",32,2024-08-19,20/35,FALSE,0,N/A,2024-09-19 7:14
10173,1,F_01385055-526.06,"BRACKET, TORSION LINK",3,No Completion Confirmation,19-Apr,FALSE,0,N/A,2024-09-19 7:14
10174,0,F_ADC757163D2.-,"NUT, BEARING SPACER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10175,2,F_C2M4602CA002.A,"WASHER-SPLINED, ALIGNMENT",65,2024-08-08,13-Mar,FALSE,0,N/A,2024-09-19 7:14
10176,0,F_002-MDWG-000845.A,"HOUSING, BEARING COVER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10177,0,F_01763873-001.06,"WASHER, CONTROL FIXTURE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10178,0,F_01600050-005.11,"PLATE, ROTOR GUIDE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10179,2,F_7003036.E,"SPRING, ROTOR STABILIZER",30,No Completion Confirmation,18-Sep,FALSE,0,N/A,2024-09-19 7:14
10180,0,F_6653-1332-20.A,"BUSHING, LOWER MOUNT",N/A,N/A,N/A,TRUE,1,08/16/2024 07:36:36,2024-09-19 7:14
10181,0,F_6653-1333-20.A,"AXLE, MAIN DRIVE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10182,0,F_001-MDWG-000582.A,"PIN, ROTATION",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10183,0,F_001-MDWG-000589.A,"DISK, ROTOR",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10184,1,F_04P513455-7.A004,"SLEEVE, MAIN SPINDLE",1,2024-07-25,03-Feb,FALSE,0,N/A,2024-09-19 7:14
10185,0,F_08P517835-7.A004,"BOLT, LOWER MOUNT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10186,0,D_1117-2244-00..,"SEAL, BEARING N.D.E.",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
10187,0,F_003-MDWG-000071.C,"FRAME, MAIN INSPECTION UNIT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
